Timestamp                       Thread     Type        Activity             PID    TTL  
2026-06-06 00:51:28.007433+0700 0x33fdff   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x600002191590> (used by background task with identifier 9: <_UIBackgroundTaskInfo: 0x6000017c5cc0>: taskID = 9, taskName = GDTCCTUploader-upload, creationTime = 75350 (elapsed = 0))
2026-06-06 00:51:28.007480+0700 0x33fde3   Activity    0xad8700             94707  0    Runner: (Security) SecItemCopyMatching_ios
2026-06-06 00:51:28.007873+0700 0x33fe22   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 10
2026-06-06 00:51:28.007896+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will add backgroundTask with taskName: GDTCCTUploader-upload, expirationHandler: <__NSMallocBlock__: 0x600001721dc0>
2026-06-06 00:51:28.007898+0700 0x33fd63   Default     0x0                  94707  0    Runner: (libxpc.dylib) [com.apple.xpc:connection] [0x104ec1ec0] activating connection: mach=true listener=false peer=false name=com.apple.devicecheckd
2026-06-06 00:51:28.007905+0700 0x33fe22   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 10 and description: <_UIBackgroundTaskInfo: 0x6000017ba140>: taskID = 10, taskName = GDTCCTUploader-upload, creationTime = 75350 (elapsed = 0), _expireHandler: <__NSMallocBlock__: 0x6000017b9440>
2026-06-06 00:51:28.007925+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Reusing background assertion <BKSProcessAssertion: 0x600002191590>
2026-06-06 00:51:28.007969+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x600002191590>
2026-06-06 00:51:28.007998+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x6000017ad180>: taskID = 11, taskName = GDTCCTUploader-upload, creationTime = 75350 (elapsed = 0).
2026-06-06 00:51:28.008001+0700 0x33fe22   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x600002191590> (used by background task with identifier 10: <_UIBackgroundTaskInfo: 0x6000017ba140>: taskID = 10, taskName = GDTCCTUploader-upload, creationTime = 75350 (elapsed = 0))
2026-06-06 00:51:28.008318+0700 0x33fe22   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 11
2026-06-06 00:51:28.008332+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will add backgroundTask with taskName: GDTCCTUploader-upload, expirationHandler: <__NSMallocBlock__: 0x6000017e0600>
2026-06-06 00:51:28.008339+0700 0x33fe22   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 11 and description: <_UIBackgroundTaskInfo: 0x6000017ad180>: taskID = 11, taskName = GDTCCTUploader-upload, creationTime = 75350 (elapsed = 0), _expireHandler: <__NSMallocBlock__: 0x6000017ad400>
2026-06-06 00:51:28.008352+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Reusing background assertion <BKSProcessAssertion: 0x600002191590>
2026-06-06 00:51:28.008365+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x600002191590>
2026-06-06 00:51:28.008390+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x6000017e1740>: taskID = 12, taskName = GDTCCTUploader-upload, creationTime = 75350 (elapsed = 0).
2026-06-06 00:51:28.008393+0700 0x33fe22   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x600002191590> (used by background task with identifier 11: <_UIBackgroundTaskInfo: 0x6000017ad180>: taskID = 11, taskName = GDTCCTUploader-upload, creationTime = 75350 (elapsed = 0))
2026-06-06 00:51:28.008710+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 12
2026-06-06 00:51:28.008737+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 12 and description: <_UIBackgroundTaskInfo: 0x6000017e1740>: taskID = 12, taskName = GDTCCTUploader-upload, creationTime = 75350 (elapsed = 0), _expireHandler: <__NSMallocBlock__: 0x6000017e1280>
2026-06-06 00:51:28.008762+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x600002191590> (used by background task with identifier 12: <_UIBackgroundTaskInfo: 0x6000017e1740>: taskID = 12, taskName = GDTCCTUploader-upload, creationTime = 75350 (elapsed = 0))
2026-06-06 00:51:28.008776+0700 0x33fde3   Default     0x0                  94707  0    Runner: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will invalidate assertion: <BKSProcessAssertion: 0x600002191590> for task identifier: 12
2026-06-06 00:51:28.144710+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #68     WidgetsBinding.drawFrame (package:flutter/src/widgets/binding.dart:1573:13)
2026-06-06 00:51:28.144780+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #69     RendererBinding._handlePersistentFrameCallback (package:flutter/src/rendering/binding.dart:509:5)
2026-06-06 00:51:28.144843+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #70     SchedulerBinding._invokeFrameCallback (package:flutter/src/scheduler/binding.dart:1430:15)
2026-06-06 00:51:28.144908+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #71     SchedulerBinding.handleDrawFrame (package:flutter/src/scheduler/binding.dart:1345:9)
2026-06-06 00:51:28.144948+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #72     SchedulerBinding._handleDrawFrame (package:flutter/src/scheduler/binding.dart:1198:5)
2026-06-06 00:51:28.144997+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #73     _invoke (dart:ui/hooks.dart:423:13)
2026-06-06 00:51:28.145041+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #74     PlatformDispatcher._drawFrame (dart:ui/platform_dispatcher.dart:447:5)
2026-06-06 00:51:28.145086+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #75     _drawFrame (dart:ui/hooks.dart:395:31)
2026-06-06 00:51:28.145134+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter:
2026-06-06 00:51:28.145171+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: [FLUTTER_ERROR] 'package:flutter/src/rendering/object.dart': Failed assertion: line 5705 pos 14: '!semantics.parentDataDirty': is not true.
2026-06-06 00:51:28.145212+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: [FLUTTER_ERROR] #0      _AssertionError._doThrowNew (dart:core-patch/errors_patch.dart:67:4)
2026-06-06 00:51:28.145252+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #1      _AssertionError._throwNew (dart:core-patch/errors_patch.dart:49:5)
2026-06-06 00:51:28.145289+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #2      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5705:14)
2026-06-06 00:51:28.145330+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #3      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.145387+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #4      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.145424+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #5      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.145462+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #6      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.145505+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #7      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.145538+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #8      _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.145579+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #9      List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.145624+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #10     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.145657+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #11     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.145695+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #12     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.145745+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #13     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.145784+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #14     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.145822+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #15     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.145863+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #16     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.145908+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #17     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.145946+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #18     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.145988+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #19     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.146027+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #20     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.146068+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #21     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.146103+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #22     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.146143+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #23     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.146184+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #24     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.146221+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #25     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.146265+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #26     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.146362+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #27     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.146405+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #28     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.146455+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #29     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.146523+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #30     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.146632+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #31     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.146686+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #32     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
2026-06-06 00:51:28.146734+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #33     List.forEach (dart:core-patch/growable_array.dart:428:8)
2026-06-06 00:51:28.146793+0700 0x33fd63   Default     0x0                  94707  0    Runner: (Flutter) flutter: #34     _RenderObjectSemantics.debugCheckForParentData.debugCheckParentDataNotDirty (package:flutter/src/rendering/object.dart:5706:42)
